censo,per_si,pc1_2009,despforz,victim,lndespforz,lnvictim,Id_mun
21943,36.416122,-0.866794288,231,12,5.442417622,2.484906673,63190
5090,45.89473684,-0.723423302,866,11,6.763885021,2.397895336,63212
10343,36.6835382,-0.858620465,125,5,4.828313828,1.609437943,63272
7384,36.20689655,-0.75238961,2454,7,7.805474758,1.945910096,63302
27501,37.14759536,-0.880066633,283,7,5.645446777,1.945910096,63401
33103,29.45051135,-0.814215481,386,5,5.95583725,1.609437943,63470
6022,34.85885372,-0.498349011,1373,11,7.22475338,2.397895336,63548
29792,38.75385142,-0.708378971,331,17,5.802118301,2.833213329,63594
5762,33.86264391,0.973997056,441,24,6.089045048,3.178053856,63690
393135,46.14689446,-0.769664228,2607,374,7.865955353,5.924255848,66001
10487,34.47805942,-0.859116256,891,14,6.79234457,2.639057398,66045
5565,45.34351145,-0.435361445,355,12,5.872117996,2.484906673,66075
21462,38.1523782,-0.746625364,1804,58,7.497761726,4.060442924,66088
154003,42.47539743,-0.805451274,797,171,6.680854797,5.141663551,66170
10351,33.66820527,-0.957978845,1519,39,7.325807571,3.663561583,66318
6500,38.18181818,-0.552380145,672,10,6.510258198,2.302585125,66383
31403,40.16223823,-0.699193299,967,29,6.874198437,3.367295742,66400
15561,38.15765184,-0.758275688,313,11,5.746203423,2.397895336,66440
11096,52.8830313,-0.663620472,3459,76,8.148735046,4.330733299,66456
9245,63.04985337,-0.610466659,8314,48,9.025695801,3.871201038,66572
19821,52.6021833,-0.945258141,6878,223,8.836083412,5.407171726,66594
59393,40.20809808,-0.743428409,603,42,6.401916981,3.737669706,66682
12258,41.07640825,-0.868451118,2220,27,7.705262661,3.295836926,66687
495063,44.88141336,-0.955646396,5185,453,8.553524971,6.115891933,68001
1524,47.55043228,-0.844056964,118,1,4.770684719,0,68013
3290,56.35738832,-0.772538662,252,3,5.529428959,1.098612309,68020
6477,51.49282668,-1.054730177,67,0,4.204692841,1,68051
24199,49.22476297,-0.90956521,359,24,5.883322239,3.178053856,68077
6261,57.23295231,-1.060415506,57,4,4.043051243,1.386294365,68079
167609,50.54161162,1.034876227,29693,2425,10.29866695,7.793586731,68081
3989,42.67033723,-0.869973004,921,1,6.825459957,0,68092
8280,52.41482591,-0.661410391,2620,14,7.870929718,2.639057398,68101
1644,65.78171091,-1.060415506,16,1,2.77258873,0,68121
1676,22.22222222,-1.060415506,96,,4.564348221,,68132
,,-0.832517564,712,34,6.568078041,3.526360512,68147
3656,32.48245054,-1.058579803,269,,5.594711304,,68152
1771,64.74501109,-1.060415506,189,,5.241746902,,68160
4803,46.11273081,-1.048330545,510,7,6.234410763,1.945910096,68162
9583,61.35389889,-0.97088325,282,3,5.641907215,1.098612309,68167
3218,28.33206398,-1.036110997,408,3,6.011267185,1.098612309,68169
2338,65.11085181,-1.046117187,535,4,6.282266617,1.386294365,68176
4142,71.5625,-1.060415506,96,,4.564348221,,68179
28154,40.42183083,-0.651628196,4632,40,8.4407444,3.68887949,68190
4893,38.74471937,-1.037795663,406,5,6.006353378,1.609437943,68207
2348,37.98816568,-1.046546102,56,3,4.025351524,1.098612309,68209
2920,57.90273556,-1.029554367,354,6,5.869297028,1.791759491,68211
4141,53.49932705,-0.897258878,409,6,6.013715267,1.791759491,68217
8217,46.70951944,-0.979084909,43,8,3.76120019,2.079441547,68229
10715,26.76387582,-0.958254695,2313,4,7.746300697,1.386294365,68235
1590,69.72833118,-1.060415506,87,2,4.465908051,0.693147182,68245
3339,49.56035172,-0.692276061,1223,2,7.109062195,0.693147182,68250
11556,27.56074321,-0.920886576,3416,41,8.1362257,3.713572025,68255
2123,62.403698,-1.060415506,95,,4.553876877,,68264
3267,45.87509638,-1.050843596,160,4,5.075173855,1.386294365,68266
5159,66.96696697,-0.926109254,827,0,6.717804909,1,68271
178805,41.67847148,-1.008422732,723,48,6.583409309,3.871201038,68276
2536,41.8514947,-1.038082957,176,,5.170484066,,68296
3239,54.81818182,-1.060415506,361,,5.888877869,,68298
105643,37.87070054,-0.970511854,1977,66,7.589335918,4.189654827,68307
5140,38.66733973,-0.801245987,488,,6.190315247,,68318
4334,40.0660066,-1.053592324,90,,4.499809742,,68320
1834,51.62601626,-1.047805786,30,2,3.401197433,0.693147182,68322
4470,62.01074444,-0.943002045,149,7,5.003946304,1.945910096,68324
4173,61.7585485,-0.83525455,61,4,4.110873699,1.386294365,68327
1825,59.94832041,-1.016683221,501,5,6.21660614,1.609437943,68344
3248,63.23529412,-0.929722428,127,,4.84418726,,68368
1107,50.38961039,-1.060415506,19,,2.944438934,,68370
5353,33.60544218,-0.849074006,1070,1,6.975413799,0,68377
9356,52.62411348,-0.788551807,3746,35,8.228444099,3.555348158,68385
4139,58.15542272,-0.920640111,385,1,5.953243256,0,68397
29381,30.6232632,-0.993944407,3544,35,8.17301178,3.555348158,68406
8529,42.0419652,-1.056067467,75,3,4.317488194,1.098612309,68418
2244,56.78704857,-1.050013423,340,2,5.828945637,0.693147182,68425
15663,38.31521739,-1.026316166,934,8,6.839476585,2.079441547,68432
4853,39.36363636,-0.894831121,1598,17,7.376508236,2.833213329,68444
7512,43.69842461,-0.927949071,473,4,6.159095287,1.386294365,68464
3592,39.01542983,-1.038886666,382,,5.945420742,,68468
3773,69.77750309,-1.048923969,46,,3.828641415,,68498
8450,44.41565918,-1.01573658,135,2,4.905274868,0.693147182,68500
3795,53.36700337,-0.773102045,235,1,5.459585667,0,68502
1353,68.44827586,-1.060415506,21,,3.044522524,,68522
2453,53.56415479,-1.060415506,7,3,1.945910096,1.098612309,68524
3201,51.197411,-1.060415506,20,1,2.995732307,0,68533
100462,39.91701764,-0.965784073,1111,30,7.013015747,3.401197433,68547
3181,56.25473844,-1.058255792,39,,3.663561583,,68549
12869,57.30052886,-0.984967053,257,4,5.54907608,1.386294365,68572
5414,32.18770654,-0.788041651,1826,7,7.509882927,1.945910096,68573
22860,48.69875223,-0.709955633,6052,87,8.708144188,4.465908051,68575
22075,33.34579905,-0.867314935,4817,32,8.479907036,3.465735912,68615
20581,30.85477822,-0.460409909,6424,100,8.767796516,4.60517025,68655
7084,55.58564658,-0.86853534,628,4,6.442540169,1.386294365,68669
2989,67.67091541,-0.825008035,197,3,5.283203602,1.098612309,68673
40079,50.4649794,-1.029499173,236,6,5.463831902,1.791759491,68679
2219,61.9047619,-1.050701499,78,,4.356709003,,68682
3917,32.74787535,-1.050584793,160,3,5.075173855,1.098612309,68684
11779,83.43703704,-1.060415506,112,5,4.718498707,1.609437943,68686
24555,40.76461939,-0.997049391,5853,14,8.67470932,2.639057398,68689
1995,36.01694915,-1.043893456,206,0,5.327876091,1,68705
3101,38.48396501,-0.925475895,1164,,7.059617519,,68720
5898,56.04893521,-0.902726948,2916,31,7.977968216,3.433987141,68745
23774,46.2700862,-1.042485476,227,10,5.424950123,2.302585125,68755
8256,53.98606811,-0.977269888,311,2,5.739792824,0.693147182,68770
5837,38.73473918,-0.769693375,1496,2,7.310550213,0.693147182,68773
3016,37.25643024,-0.905440092,1463,622,7.288244247,6.432940006,68780
4950,41.28768523,-0.106022432,360,2,5.886104107,0.693147182,68820
4637,50.84284937,-0.791918457,75,3,4.317488194,1.098612309,68855
16435,54.26951301,-1.003172398,556,11,6.320768356,2.397895336,68861
1466,16.1971831,-1.060415506,50,,3.912023067,,68867
6336,38.9910218,-1.060415506,44,,3.784189701,,68872
7366,38.63368669,-1.047282577,587,14,6.375024796,2.639057398,68895
195898,54.37325824,-0.924423456,8149,210,9.00565052,5.34710741,70001
9619,68.77358491,-1.00789535,1211,,7.099201679,,70110
8757,77.33721353,-1.040042043,1413,12,7.253470421,2.484906673,70124
6755,70.14218009,-0.974387407,19180,80,9.861623764,4.382026672,70204
45886,61.00111857,-0.983436584,1966,30,7.583756447,3.401197433,70215
10921,50.03913384,-0.78227514,171,5,5.141663551,1.609437943,70221
4403,65.09363296,-1.006670117,7256,172,8.889583588,5.147494316,70230
7694,77.95193312,-0.991444826,1944,16,7.57250309,2.77258873,70233
15770,41.7816092,-1.026256323,3471,29,8.152197838,3.367295742,70235
12792,51.56605923,-0.882995307,3439,15,8.142935753,2.708050251,70265
9408,79.54234973,-1.006869435,210,9,5.34710741,2.197224617,70400
17591,76.74634794,-0.987581611,8536,23,9.052047729,3.135494232,70418
26077,57.93580683,-0.952528179,3702,3,8.216628075,1.098612309,70429
12813,65.45812808,-1.029022098,6191,14,8.730852127,2.639057398,70473
20135,72.51939567,0.79910773,34085,1120,10.43661308,7.021083832,70508
9642,69.67606479,-0.913351119,1341,1,7.201170921,0,70523
30974,59.72660358,-1.007048488,770,8,6.646390438,2.079441547,70670
18505,64.34814953,-1.005708456,11347,20,9.336709023,2.995732307,70678
11225,71.30064921,-0.929908633,1068,7,6.973543167,1.945910096,70702
42745,63.61997476,-0.898400307,2854,15,7.956476688,2.708050251,70708
40959,78.01369863,-0.761426032,35102,166,10.46601295,5.111987591,70713
16284,64.86626402,-0.884871781,2565,12,7.849713802,2.484906673,70717
25579,61.02867344,-1.050623178,984,22,6.891625881,3.091042519,70742
20688,55.76542544,-1.004468918,11582,34,9.357207298,3.526360512,70771
22816,70.23424356,-0.782480001,1810,17,7.501081944,2.833213329,70820
17811,71.73047894,-0.94718492,11821,34,9.377633095,3.526360512,70823
392554,39.39685738,0.869782925,15972,382,9.678592682,5.945420742,73001
3725,31.02264928,-0.77263242,1168,2,7.063048363,0.693147182,73024
8422,48.11147781,1.471087456,1572,20,7.360104084,2.995732307,73026
6922,51.92143467,-0.71284616,591,5,6.38181591,1.609437943,73030
7462,30.54208903,-0.301604569,4926,16,8.502282143,2.77258873,73043
10172,51.70028818,-0.935005963,1204,22,7.09340477,3.091042519,73055
14957,32.45253474,1.129110098,14021,26,9.548311234,3.258096457,73067
16190,30.86168952,0.989180565,4532,102,8.41891861,4.62497282,73124
8453,35.20231214,-0.998273551,228,3,5.429345608,1.098612309,73148
4940,49.17333333,-0.694248497,1799,28,7.494986057,3.33220458,73152
38101,44.99589154,1.312070966,17984,82,9.797237396,4.406719208,73168
7709,56.25708885,-0.893437028,424,7,6.049733639,1.945910096,73200
17192,62.06016408,0.203501731,9081,76,9.113939285,4.330733299,73217
7208,41.48977229,-0.818202555,5132,39,8.543251038,3.663561583,73226
6729,41.50449102,1.123832822,5939,555,8.689295769,6.318968296,73236
58148,36.45213159,0.82864964,799,30,6.683361053,3.401197433,73268
5702,53.5480859,-0.779255629,1685,27,7.429520607,3.295836926,73270
17194,36.13522156,-0.842920065,208,3,5.337538242,1.098612309,73275
26101,33.09187492,-0.691608489,3382,53,8.12622261,3.970291853,73283
25766,34.47025496,-0.941985607,1653,14,7.410346985,2.639057398,73319
5922,39.09287257,-0.574341714,1533,16,7.334981918,2.77258873,73347
23027,42.56926952,-0.937452614,598,17,6.393590927,2.833213329,73349
8395,52.87680904,-0.902604103,3576,36,8.18200016,3.583518982,73352
15269,49.42446043,-0.815451145,2723,47,7.909489632,3.850147486,73408
32895,49.61523663,1.09329474,13502,69,9.510593414,4.234106541,73411
28817,42.13146492,-0.73869586,1581,41,7.365812778,3.713572025,73443
27553,28.81560613,-0.942747772,253,14,5.533389568,2.639057398,73449
3782,37.21565059,-0.188006341,1768,5,7.477604389,1.609437943,73461
15411,56.02716469,-0.896236002,8199,40,9.011767387,3.68887949,73483
23729,39.99260993,0.098918214,9429,17,9.151545525,2.833213329,73504
7468,41.5320911,-0.902221501,2196,7,7.694392681,1.945910096,73520
5387,50.38799793,-1.048003316,99,1,4.595119953,0,73547
19662,47.77080861,1.776480794,17360,55,9.76192379,4.007333279,73555
7933,38.39041096,0.143526137,5192,42,8.55487442,3.737669706,73563
20186,49.4257087,-0.993610442,2053,10,7.627057552,2.302585125,73585
16033,48.8068935,1.435741901,23208,53,10.05225277,3.970291853,73616
4175,51.3368984,3.235094547,2669,33,7.889459133,3.496507645,73622
19506,29.29242949,-0.288349956,9681,20,9.177920341,2.995732307,73624
12416,33.12202853,-0.930675626,1411,8,7.252053738,2.079441547,73671
10013,28.36824412,1.372119427,9697,32,9.179572105,3.465735912,73675
10802,38.69596031,-0.806507528,1914,13,7.556950569,2.564949274,73678
5802,27.85755313,1.397410989,2651,3,7.882692337,1.098612309,73686
4386,38.99721448,-1.026344299,172,6,5.147494316,1.791759491,73770
4942,46.03283174,-0.849466205,975,5,6.882437706,1.609437943,73854
11721,43.77127297,1.126433134,2698,107,7.900266171,4.672828674,73861
7181,25.88789046,0.392798871,4134,17,8.327000618,2.833213329,73870
5204,38.54106835,1.322318435,4288,2,8.363575935,0.693147182,73873
1637938,54.27915128,3.724792957,10883,939,9.294957161,6.844815254,76001
11192,48.88888889,-0.70047617,426,5,6.054439545,1.609437943,76020
19548,52.12671029,-0.689937115,641,3,6.463029385,1.098612309,76036
19269,31.59590599,-0.661128759,523,4,6.259581566,1.386294365,76041
6426,48.42602308,-0.883695304,674,,6.513230324,,76054
13389,42.80679934,-0.412021726,2281,8,7.732369423,2.079441547,76100
219150,70.66489582,3.694348097,130755,2484,11.78108025,7.817625523,76109
100078,50.46233866,-0.783477247,5433,105,8.600246429,4.653960228,76111
19020,57.54594125,-0.682917774,4175,34,8.33686924,3.526360512,76113
28321,38.89111289,-0.425904125,1706,1,7.441906929,0,76122
13908,48.79005886,-0.631135583,1917,122,7.558516979,4.804020882,76126
68548,46.52691799,-0.859659851,457,93,6.12468338,4.532599449,76130
111785,38.11687978,-0.77136761,1081,37,6.985641956,3.610917807,76147
35005,44.33675409,-0.567113996,7121,224,8.870803833,5.411645889,76233
8127,30.88652482,-0.752159715,989,6,6.896694183,1.791759491,76243
6723,50.35116153,-0.806805074,1009,10,6.916715145,2.302585125,76246
51868,51.78886926,-0.701808929,1675,125,7.423568249,4.828313828,76248
9808,32.84893545,-0.096806005,3451,12,8.146419525,2.484906673,76250
50135,56.70317634,-0.488283008,4437,6204,8.397733688,8.732949257,76275
16309,49.3716059,-0.953766346,645,8,6.469250202,2.079441547,76306
27420,55.95203559,-0.749090254,618,10,6.4264884,2.302585125,76318
96350,53.55077835,1.004094601,7262,128,8.890410423,4.852030277,76364
12758,50.18477458,-0.943652511,770,3,6.646390438,1.098612309,76377
26489,27.43171546,-0.409175098,732,5,6.595780373,1.609437943,76400
11609,46.34966378,-0.636975884,548,,6.306275368,,76403
11185,44.49140603,-0.812220335,322,3,5.774551392,1.098612309,76497
261731,54.43640995,-0.756331325,3679,168,8.210395813,5.123963833,76520
39766,51.04805554,-0.759974539,4016,759,8.298041344,6.632001877,76563
14911,40.84118593,-0.786039829,819,10,6.708084106,2.302585125,76606
15859,40.69272446,-0.76455009,2719,43,7.908019543,3.76120019,76616
28313,42.08852131,-0.378081441,1724,2,7.452402592,0.693147182,76622
14680,50.17602372,-0.791648865,2718,9,7.907651424,2.197224617,76670
37835,51.39625585,0.154441908,3350,21,8.116715431,3.044522524,76736
12667,36.34691196,-0.574168682,559,2,6.326149464,0.693147182,76823
15793,37.29071537,-0.820394635,2876,26,7.964155674,3.258096457,76828
157134,45.76095026,1.091480613,17599,615,9.775597572,6.421622276,76834
4636,56.07649599,-0.81972754,159,5,5.0689044,1.609437943,76845
7989,36.85419059,-0.387855321,1056,,6.962243557,,76863
10404,53.83244207,-0.846230924,136,26,4.912654877,3.258096457,76869
14310,47.48288361,-0.577395141,316,16,5.755742073,2.77258873,76890
96839,52.68291263,-0.775034189,865,45,6.762729645,3.80666256,76892
36664,50.1967908,-0.539408445,982,32,6.889591217,3.465735912,76895
67929,34.94218415,0.897410929,12595,637,9.441055298,6.456769466,81001
27274,76.4724021,2.060798883,15564,290,9.652715683,5.669880867,81065
3564,40.22770398,-0.617820442,2616,50,7.869401932,3.912023067,81220
10912,68.74448692,1.181659698,5062,99,8.529517174,4.595119953,81300
3637,39.12248629,0.596409321,2617,36,7.869783878,3.583518982,81591
31702,46.30649351,1.636548519,11641,596,9.362288475,6.390240669,81736
31607,50.65579914,3.463523626,38814,1509,10.56653595,7.319202423,81794
102568,28.51519662,-0.94773531,5391,84,8.592486382,4.43081665,85001
26606,29.90064544,-0.916912377,3462,88,8.149601936,4.477336884,85010
1551,70.98501071,-0.991094887,1804,11,7.497761726,2.397895336,85015
6995,21.69603524,-0.805552065,1891,17,7.54486084,2.833213329,85125
762,88.46153846,-1.019140601,162,4,5.087596416,1.386294365,85136
10075,30.88484335,-0.912905395,2975,4,7.997999191,1.386294365,85139
11103,29.07574951,-1.044160366,1555,19,7.349230766,2.944438934,85162
6023,20.30866363,-0.03790611,873,11,6.771935463,2.397895336,85225
7605,39.63782696,-0.832286596,875,21,6.774223804,3.044522524,85230
23027,23.31116192,-0.840447724,2579,20,7.855156898,2.995732307,85250
6622,19.78481769,-0.976290047,1516,2,7.323830605,0.693147182,85263
1260,52.49221184,-1.008584499,1804,26,7.497761726,3.258096457,85279
2758,50.5952381,-0.879834712,122,2,4.804020882,0.693147182,85300
1537,85.3030303,0.414983898,816,37,6.704414368,3.610917807,85315
5886,21.60883281,-0.931652725,455,,6.120297432,,85325
4325,28.11501597,-0.768519223,1152,12,7.049254894,2.484906673,85400
15751,26.78874606,-0.960376382,2460,27,7.807916641,3.295836926,85410
9211,19.85949743,-0.835117936,971,,6.878326416,,85430
19519,30.1242236,-0.992195606,2534,224,7.837554455,5.411645889,85440
35245,60.18872339,-0.852212489,7602,34,8.936166763,3.526360512,86001
4244,57.14285714,-1.020502925,403,2,5.998936653,0.693147182,86219
25937,77.20726362,-0.604386628,21759,29,9.987782478,3.367295742,86320
41742,57.99555802,1.442516088,37476,374,10.53145599,5.924255848,86568
8922,70.82575482,2.382871151,12956,20,9.469314575,2.995732307,86569
10561,72.34042553,1.803771377,25597,47,10.15023041,3.850147486,86571
14436,54.50885668,1.717214465,11622,23,9.360654831,3.135494232,86573
10309,58.36057917,-0.939947188,714,3,6.570882797,1.098612309,86749
4710,55.73514077,-0.957645357,468,,6.148468494,,86755
2161,54.30038511,-0.716290653,18431,65,9.821789742,4.174387455,86757
5929,60.66964286,-1.000382781,1268,,7.145195961,,86760
23170,86.0486165,1.238890886,35891,236,10.48824215,5.463831902,86865
15777,50.9953786,-0.460258633,11008,46,9.306377411,3.828641415,86885
43864,51.2145749,-1.002509117,33,,3.496507645,,88001
4017,81.8487395,-1.060415506,10,,2.302585125,,88564
34592,49.66162869,-0.980354607,562,,6.331501961,,91001
743,76.92307692,-1.039209008,138,,4.927253723,,91263
1030,82.87292818,-1.046510816,68,,4.219507694,,91405
1008,88.31775701,-1.042910814,81,,4.394449234,,91407
18,80,-1.060415506,50,,3.912023067,,91430
477,92.70833333,-1.043470979,11,1,2.397895336,0,91460
259,91.22807018,-1.024080515,87,,4.465908051,,91530
405,81.51260504,-1.060415506,81,,4.394449234,,91536
4317,75.18115942,-1.059086561,21,,3.044522524,,91540
642,88.65248227,-1.005666494,211,,5.351858139,,91669
1304,79.57957958,-1.035832882,69,,4.234106541,,91798
19789,52.22592665,-0.897374213,2280,3,7.731930733,1.098612309,94001
1986,81.64383562,-0.642673969,2416,,7.789868355,,94343
579,91.83673469,-0.912118971,485,,6.184148788,,94663
835,59.02777778,-0.96675998,159,,5.0689044,,94883
1207,57.14285714,-1.060415506,100,,4.60517025,,94884
175,,-1.060415506,9,,2.197224617,,94885
338,70.83333333,-1.026076198,18,,2.890371799,,94886
328,71.60493827,-0.98667264,22,,3.091042519,,94887
179,100,-0.86655724,112,,4.718498707,,94888
37463,47.35971413,1.980772853,38314,412,10.55357075,6.021023273,95001
5482,72.12566845,2.113463163,7033,75,8.858368874,4.317488194,95015
9285,59.22498554,0.10716781,10480,48,9.257224083,3.871201038,95025
4217,85.65656566,5.040822983,9729,42,9.182866096,3.737669706,95200
15576,75.62202963,-0.96515584,3796,6,8.241703033,1.791759491,97001
1721,83.40611354,1.438845277,1183,7,7.075809002,1.945910096,97161
1080,91.39784946,-1.022789717,113,,4.727387905,,97511
1377,78.8961039,-0.882538736,62,,4.127134323,,97666
109,94.73684211,-1.060415506,51,,3.931825638,,97777
1035,88.25396825,-1.023690701,24,,3.178053856,,97889
17433,46.15547106,-0.9804492,2193,44,7.693025589,3.784189701,99001
7267,27.00163399,-0.865633965,1628,4,7.395107746,1.386294365,99524
3013,45.53359684,-1.046911478,609,4,6.411818504,1.386294365,99624
19420,74.05287544,2.890070438,12620,13,9.443037987,2.564949274,99773
