year,cod_dpto,cod_mpio,Name_mun,depto,Labor,ibc_sal,PET,pib_dpto_const_base2000,pib_dpto_corr,DIP_dpto,infl_dpto,grado_importancia,addval,weight,pib_mun_corr,pib_mun_const,DIP_mun,TO,TD_Dpto,TO_Dpto,TGP_Dpto
2014,23,23189,CIENAGA DE ORO,CORDOBA,772.9166667,662481.8419,49297,9220,13075,1.418112755,3.742312908,4,412.478666,0.033022069,431.7635498,304.4634705,1.418112874,1.56787765,6.782133579,55.6258316,59.67292786
2015,23,23189,CIENAGA DE ORO,CORDOBA,837,697808.2994,50345,,,,,,,,,,,1.662528515,,,
2013,23,23300,COTORRA,CORDOBA,88.58333333,675622.3388,12432,8843,12088,1.366956949,,6,101.1091996,0.008094564,97.84709167,71.58023071,1.366956949,0.712542892,8.599498749,54.8956871,60.06059647
2014,23,23300,COTORRA,CORDOBA,92.41666667,701935.94,12487,9220,13075,1.418112755,3.742312908,6,101.1091996,0.008094564,105.8364258,74.63188171,1.418112755,0.740103066,6.782133579,55.6258316,59.67292786
2015,23,23300,COTORRA,CORDOBA,102.3333333,753911.0214,12520,,,,,,,,,,,0.817358911,,,
2013,23,23350,LA APARTADA,CORDOBA,130.4166667,628238.3364,10993,8843,12088,1.366956949,,7,81.73026232,0.006543132,79.09338379,57.86091614,1.366956949,1.186361074,8.599498749,54.8956871,60.06059647
2014,23,23350,LA APARTADA,CORDOBA,139.8333333,647931.2627,11222,9220,13075,1.418112755,3.742312908,7,81.73026232,0.006543132,85.55145264,60.32767868,1.418112755,1.246064305,6.782133579,55.6258316,59.67292786
2015,23,23350,LA APARTADA,CORDOBA,156.6666667,665069.63,11440,,,,,,,,,,,1.369463921,,,
2013,23,23417,LORICA,CORDOBA,4604.666667,642226.8454,90569,8843,12088,1.366956949,,3,926.1149071,0.074142575,896.2354736,655.6428223,1.366956949,5.084153175,8.599498749,54.8956871,60.06059647
2014,23,23417,LORICA,CORDOBA,5352.333333,676898.4344,91425,9220,13075,1.418112755,3.742312908,3,926.1149071,0.074142575,969.4141846,683.5945435,1.418112874,5.854343414,6.782133579,55.6258316,59.67292786
2015,23,23417,LORICA,CORDOBA,6665.333333,722965.3667,92301,,,,,,,,,,,7.221301556,,,
2013,23,23419,LOS CORDOBAS,CORDOBA,56,649549.6548,16272,8843,12088,1.366956949,,6,121.4375735,0.009722006,117.5196075,85.97169495,1.366956949,0.34414947,8.599498749,54.8956871,60.06059647
2014,23,23419,LOS CORDOBAS,CORDOBA,112,648004.4498,16792,9220,13075,1.418112755,3.742312908,6,121.4375735,0.009722006,127.1152267,89.63689423,1.418112755,0.66698426,6.782133579,55.6258316,59.67292786
2015,23,23419,LOS CORDOBAS,CORDOBA,107.3333333,684522.172,17313,,,,,,,,,,,0.619958043,,,
2013,23,23464,MOMIL,CORDOBA,134.25,610514.5609,11448,8843,12088,1.366956949,,7,70.2356782,0.005622903,67.96965027,49.72332764,1.366956949,1.172693968,8.599498749,54.8956871,60.06059647
2014,23,23464,MOMIL,CORDOBA,214.1666667,637202.0772,11551,9220,13075,1.418112755,3.742312908,7,70.2356782,0.005622903,73.51945496,51.84316254,1.418112874,1.854096293,6.782133579,55.6258316,59.67292786
2015,23,23464,MOMIL,CORDOBA,217.6666667,661807.5284,11651,,,,,,,,,,,1.868223071,,,
2013,23,23500,MONITOS,CORDOBA,135.75,618757.7797,19695,8843,12088,1.366956949,,5,194.4159642,0.015564484,188.1434784,137.636734,1.36695683,0.689261258,8.599498749,54.8956871,60.06059647
2014,23,23500,MONITOS,CORDOBA,97.75,645459.6856,20063,9220,13075,1.418112755,3.742312908,5,194.4159642,0.015564484,203.5056152,143.5045319,1.418112755,0.487215281,6.782133579,55.6258316,59.67292786
2015,23,23500,MONITOS,CORDOBA,130,654633.5868,20442,,,,,,,,,,,0.635945618,,,
2013,23,23466,MONTELIBANO,CORDOBA,5432,641517.2694,59518,8843,12088,1.366956949,,2,1213.657507,0.097162558,1174.500977,859.2084961,1.366956949,9.12665081,8.599498749,54.8956871,60.06059647
2014,23,23466,MONTELIBANO,CORDOBA,5831,681387.9917,61075,9220,13075,1.418112755,3.742312908,2,1213.657507,0.097162558,1270.400391,895.8388062,1.418112755,9.547278404,6.782133579,55.6258316,59.67292786
2015,23,23466,MONTELIBANO,CORDOBA,5445.416667,718177.1977,62690,,,,,,,,,,,8.686260223,,,
2013,23,23001,MONTERIA,CORDOBA,67624.91667,675704.2489,341779,8843,12088,1.366956949,,2,3746.771666,0.299957703,3625.888672,2652.525879,1.366956949,19.78615379,8.599498749,54.8956871,60.06059647
2014,23,23001,MONTERIA,CORDOBA,76098.41667,731327.6729,348037,9220,13075,1.418112755,3.742312908,2,3746.771666,0.299957703,3921.947021,2765.610107,1.418112755,21.86503601,6.782133579,55.6258316,59.67292786
2015,23,23001,MONTERIA,CORDOBA,81071.91667,773475.2945,354343,,,,,,,,,,,22.87950325,,,
2013,23,23555,PLANETA RICA,CORDOBA,2354,622341.2722,51363,8843,12088,1.366956949,,3,446.4564949,0.035742254,432.0523682,316.0687561,1.366956949,4.58306551,8.599498749,54.8956871,60.06059647
2014,23,23555,PLANETA RICA,CORDOBA,2717.083333,660786.5453,51950,9220,13075,1.418112755,3.742312908,3,446.4564949,0.035742254,467.3299561,329.5435791,1.418112755,5.230189323,6.782133579,55.6258316,59.67292786
2015,23,23555,PLANETA RICA,CORDOBA,3399.583333,702358.9825,52520,,,,,,,,,,,6.472930908,,,
2013,23,23570,PUEBLO NUEVO,CORDOBA,450.6666667,642393.0713,27988,8843,12088,1.366956949,,5,213.392799,0.017083724,206.5080566,151.0713806,1.36695683,1.610213876,8.599498749,54.8956871,60.06059647
2014,23,23570,PUEBLO NUEVO,CORDOBA,919.8333333,693600.8284,28639,9220,13075,1.418112755,3.742312908,5,213.392799,0.017083724,223.3696899,157.5119324,1.418112874,3.211820602,6.782133579,55.6258316,59.67292786
2015,23,23570,PUEBLO NUEVO,CORDOBA,1065.5,744720.411,29307,,,,,,,,,,,3.635650158,,,
2013,23,23574,PUERTO ESCONDIDO,CORDOBA,85.41666667,683520.0343,20332,8843,12088,1.366956949,,5,165.1112557,0.013218418,159.7842407,116.8904648,1.366957068,0.42010951,8.599498749,54.8956871,60.06059647
2014,23,23574,PUERTO ESCONDIDO,CORDOBA,95.91666667,694858.1692,20995,9220,13075,1.418112755,3.742312908,5,165.1112557,0.013218418,172.8308105,121.8738098,1.418112755,0.45685482,6.782133579,55.6258316,59.67292786
2015,23,23574,PUERTO ESCONDIDO,CORDOBA,93.5,722174.8981,21658,,,,,,,,,,,0.431711137,,,
2013,23,23580,PUERTO LIBERTADOR,CORDOBA,468.0833333,620497.7343,33199,8843,12088,1.366956949,,4,277.0935922,0.022183459,268.153656,196.168335,1.36695683,1.409932017,8.599498749,54.8956871,60.06059647
2014,23,23580,PUERTO LIBERTADOR,CORDOBA,384.1666667,658503.2073,34408,9220,13075,1.418112755,3.742312908,4,277.0935922,0.022183459,290.0487366,204.5314941,1.418112874,1.116503954,6.782133579,55.6258316,59.67292786
2015,23,23580,PUERTO LIBERTADOR,CORDOBA,347.1666667,704555.2201,35645,,,,,,,,,,,0.973956168,,,
2013,23,23586,PURISIMA DE LA CONCEPCION,CORDOBA,171.25,649892.8212,11462,8843,12088,1.366956949,,7,57.85113848,0.004631426,55.98467255,40.95569611,1.366956949,1.494067311,8.599498749,54.8956871,60.06059647
2014,23,23586,PURISIMA DE LA CONCEPCION,CORDOBA,157.6666667,689495.4812,11517,9220,13075,1.418112755,3.742312908,7,57.85113848,0.004631426,60.55589294,42.70174408,1.418112874,1.368990779,6.782133579,55.6258316,59.67292786
2015,23,23586,PURISIMA DE LA CONCEPCION,CORDOBA,170.25,790855.1151,11582,,,,,,,,,,,1.469953418,,,
2013,23,23660,SAHAGUN,CORDOBA,5408.083333,627511.4792,70644,8843,12088,1.366956949,,3,744.3863936,0.059593819,720.3700562,526.9881592,1.36695683,7.655403614,8.599498749,54.8956871,60.06059647
2014,23,23660,SAHAGUN,CORDOBA,4755.25,665922.648,70975,9220,13075,1.418112755,3.742312908,3,744.3863936,0.059593819,779.189209,549.4550171,1.418112874,6.699894428,6.782133579,55.6258316,59.67292786
2015,23,23660,SAHAGUN,CORDOBA,4435.083333,716579.7044,71281,,,,,,,,,,,6.221971035,,,
2013,23,23670,SAN ANDRES DE SOTAVENTO,CORDOBA,920,625299.8278,29887,8843,12088,1.366956949,,5,175.4717129,0.014047851,169.8104248,124.2251511,1.36695683,3.078261375,8.599498749,54.8956871,60.06059647
2014,23,23670,SAN ANDRES DE SOTAVENTO,CORDOBA,938.3333333,654978.749,30738,9220,13075,1.418112755,3.742312908,5,175.4717129,0.014047851,183.6756592,129.5211945,1.418112755,3.052681923,6.782133579,55.6258316,59.67292786
2015,23,23670,SAN ANDRES DE SOTAVENTO,CORDOBA,1302.083333,674532.6361,31581,,,,,,,,,,,4.122995853,,,
2013,23,23672,SAN ANTERO,CORDOBA,261.75,669980.1747,23599,8843,12088,1.366956949,,6,135.3938583,0.010839313,131.0256195,95.85204315,1.366956949,1.109157205,8.599498749,54.8956871,60.06059647
2014,23,23672,SAN ANTERO,CORDOBA,337.9166667,695485.6979,24120,9220,13075,1.418112755,3.742312908,6,135.3938583,0.010839313,141.7240143,99.93846893,1.418112755,1.400981188,6.782133579,55.6258316,59.67292786
2015,23,23672,SAN ANTERO,CORDOBA,294.5,734892.9235,24643,,,,,,,,,,,1.195065498,,,
2013,23,23675,SAN BERNARDO DEL VIENTO,CORDOBA,243.4166667,638418.5222,26091,8843,12088,1.366956949,,5,164.0089571,0.01313017,158.7174988,116.1100922,1.366956949,0.932952642,8.599498749,54.8956871,60.06059647
2014,23,23675,SAN BERNARDO DEL VIENTO,CORDOBA,282.75,655561.4109,26428,9220,13075,1.418112755,3.742312908,5,164.0089571,0.01313017,171.6769714,121.060173,1.418112755,1.069887996,6.782133579,55.6258316,59.67292786
2015,23,23675,SAN BERNARDO DEL VIENTO,CORDOBA,280.25,696369.4174,26763,,,,,,,,,,,1.047154665,,,
2013,23,23678,SAN CARLOS,CORDOBA,58.08333333,660613.6261,20101,8843,12088,1.366956949,,6,136.130026,0.010898249,131.7380371,96.37321472,1.366956949,0.288957417,8.599498749,54.8956871,60.06059647
2014,23,23678,SAN CARLOS,CORDOBA,110.4166667,668361.2549,20431,9220,13075,1.418112755,3.742312908,6,136.130026,0.010898249,142.4945984,100.4818573,1.418112755,0.540436924,6.782133579,55.6258316,59.67292786
2015,23,23678,SAN CARLOS,CORDOBA,80.5,673135.0205,20764,,,,,,,,,,,0.387690246,,,
2013,23,23682,SAN JOSE DE URE,CORDOBA,2.5,563916.6667,7774,8843,12088,1.366956949,,6,122.6985285,0.009822955,118.7398758,86.86438751,1.366956949,0.032158475,8.599498749,54.8956871,60.06059647
2014,23,23682,SAN JOSE DE URE,CORDOBA,4.916666667,631429.1005,7923,9220,13075,1.418112755,3.742312908,6,122.6985285,0.009822955,128.4351349,90.56764221,1.418112874,0.062055618,6.782133579,55.6258316,59.67292786
2015,23,23682,SAN JOSE DE URE,CORDOBA,10.33333333,683218.0603,8076,,,,,,,,,,,0.12795113,,,
2013,23,23686,SAN PELAYO,CORDOBA,320.5,624309.6249,33892,8843,12088,1.366956949,,5,239.4502731,0.019169824,231.7248383,169.5187531,1.366956949,0.945650876,8.599498749,54.8956871,60.06059647
2014,23,23686,SAN PELAYO,CORDOBA,356.4166667,658523.0525,34319,9220,13075,1.418112755,3.742312908,5,239.4502731,0.019169824,250.6454468,176.7457733,1.418112874,1.038540363,6.782133579,55.6258316,59.67292786
2015,23,23686,SAN PELAYO,CORDOBA,357.3333333,709263.4985,34732,,,,,,,,,,,1.02883029,,,
2013,23,23807,TIERRALTA,CORDOBA,1242.083333,625099.9454,70408,8843,12088,1.366956949,,3,973.9810379,0.077974625,942.557251,689.5296021,1.366956949,1.764122486,8.599498749,54.8956871,60.06059647
2014,23,23807,TIERRALTA,CORDOBA,1421.75,663621.6175,72299,9220,13075,1.418112755,3.742312908,3,973.9810379,0.077974625,1019.518188,718.9260254,1.418112755,1.966486454,6.782133579,55.6258316,59.67292786
2015,23,23807,TIERRALTA,CORDOBA,1435.333333,696833.0142,74186,,,,,,,,,,,1.934776545,,,
2013,23,23815,TUCHIN,CORDOBA,1.916666667,588090.2778,25122,8843,12088,1.366956949,,6,110.556322,0.008850878,106.989418,78.26831818,1.366956949,0.007629435,8.599498749,54.8956871,60.06059647
2014,23,23815,TUCHIN,CORDOBA,13.75,630752.8854,25751,9220,13075,1.418112755,3.742312908,6,110.556322,0.008850878,115.725235,81.60510254,1.418112755,0.053395983,6.782133579,55.6258316,59.67292786
2015,23,23815,TUCHIN,CORDOBA,35.66666667,660232.9038,26376,,,,,,,,,,,0.13522394,,,
2013,23,23855,VALENCIA,CORDOBA,321.5833333,624515.4734,30763,8843,12088,1.366956949,,5,225.0459091,0.018016645,217.785202,159.3211823,1.366956949,1.045357466,8.599498749,54.8956871,60.06059647
2014,23,23855,VALENCIA,CORDOBA,434.5833333,657051.9779,31554,9220,13075,1.418112755,3.742312908,5,225.0459091,0.018016645,235.567627,166.1134644,1.418112755,1.377268553,6.782133579,55.6258316,59.67292786
2015,23,23855,VALENCIA,CORDOBA,621.0833333,708440.3453,32357,,,,,,,,,,,1.919471264,,,
2013,25,25001,AGUA DE DIOS,CUNDINAMARCA,4517.25,707334.7494,8996,26418,35918,1.359603286,,6,102.8352119,0.003021721,108.5341797,79.82782745,1.359603286,50.21398544,8.338571548,63.29838562,69.05673218
2014,25,25001,AGUA DE DIOS,CUNDINAMARCA,6713.333333,704304.7222,8937,27283,38358,1.4059304,3.407399416,6,102.8352119,0.003021721,115.9071808,82.44161987,1.4059304,75.11842346,8.455302238,65.43686676,71.48078156
2015,25,25001,AGUA DE DIOS,CUNDINAMARCA,3663.916667,732430.5145,8879,,,,,,,,,,,41.26496887,,,
2013,25,25019,ALBAN,CUNDINAMARCA,109,585395.2018,4741,26418,35918,1.359603286,,6,113.8168385,0.003344406,120.1243896,88.35253143,1.359603286,2.299093008,8.338571548,63.29838562,69.05673218
2014,25,25019,ALBAN,CUNDINAMARCA,335.6666667,618557.465,4746,27283,38358,1.4059304,3.407399416,6,113.8168385,0.003344406,128.2847443,91.24543762,1.405930519,7.072622776,8.455302238,65.43686676,71.48078156
2015,25,25019,ALBAN,CUNDINAMARCA,268.9166667,662165.2251,4746,,,,,,,,,,,5.666174889,,,
2013,25,25035,ANAPOIMA,CUNDINAMARCA,1381.583333,625509.3792,10549,26418,35918,1.359603286,,6,142.3493822,0.00418281,150.2381592,110.5014648,1.359603286,13.09681797,8.338571548,63.29838562,69.05673218
2014,25,25035,ANAPOIMA,CUNDINAMARCA,1461.833333,639609.8401,10698,27283,38358,1.4059304,3.407399416,6,142.3493822,0.00418281,160.4442139,114.1195984,1.4059304,13.66454792,8.455302238,65.43686676,71.48078156
2015,25,25035,ANAPOIMA,CUNDINAMARCA,1433.166667,665526.6249,10845,,,,,,,,,,,13.2149992,,,
2013,25,25040,ANOLAIMA,CUNDINAMARCA,307.1666667,613663.5454,9979,26418,35918,1.359603286,,6,99.60346458,0.002926759,105.1233292,77.31912231,1.359603286,3.078130722,8.338571548,63.29838562,69.05673218
2014,25,25040,ANOLAIMA,CUNDINAMARCA,344.5833333,641991.369,9924,27283,38358,1.4059304,3.407399416,6,99.60346458,0.002926759,112.2646255,79.85076904,1.4059304,3.472222328,8.455302238,65.43686676,71.48078156
2015,25,25040,ANOLAIMA,CUNDINAMARCA,444.5833333,681751.5441,9882,,,,,,,,,,,4.498920441,,,
2013,25,25599,APULO,CUNDINAMARCA,339.5833333,590526.4098,6212,26418,35918,1.359603286,,7,58.28123446,0.001712542,61.51108932,45.24193954,1.359603286,5.466569901,8.338571548,63.29838562,69.05673218
2014,25,25599,APULO,CUNDINAMARCA,344.9166667,617991.0812,6209,27283,38358,1.4059304,3.407399416,7,58.28123446,0.001712542,65.68968964,46.72328568,1.4059304,5.55510807,8.455302238,65.43686676,71.48078156
2015,25,25599,APULO,CUNDINAMARCA,193.3333333,641439.6724,6210,,,,,,,,,,,3.113258123,,,
2013,25,25053,ARBELAEZ,CUNDINAMARCA,308.5,613859.1006,9498,26418,35918,1.359603286,,6,136.5194566,0.004011503,144.085144,105.9758759,1.359603286,3.24805212,8.338571548,63.29838562,69.05673218
2014,25,25053,ARBELAEZ,CUNDINAMARCA,318.1666667,650641.503,9540,27283,38358,1.4059304,3.407399416,6,136.5194566,0.004011503,153.8732147,109.4458237,1.4059304,3.335080385,8.455302238,65.43686676,71.48078156
2015,25,25053,ARBELAEZ,CUNDINAMARCA,335.5,672691.6391,9580,,,,,,,,,,,3.502087593,,,
2013,25,25086,BELTRAN,CUNDINAMARCA,32.58333333,708456.193,1696,26418,35918,1.359603286,,7,21.83987781,0.000641745,23.05020905,16.95362854,1.359603286,1.921187162,8.338571548,63.29838562,69.05673218
2014,25,25086,BELTRAN,CUNDINAMARCA,42.16666667,690013.5652,1721,27283,38358,1.4059304,3.407399416,7,21.83987781,0.000641745,24.61606789,17.50873756,1.405930519,2.450125933,8.455302238,65.43686676,71.48078156
2015,25,25086,BELTRAN,CUNDINAMARCA,247.9166667,760807.7004,1742,,,,,,,,,,,14.23172569,,,
2013,25,25095,BITUIMA,CUNDINAMARCA,56.5,634506.4148,2027,26418,35918,1.359603286,,7,23.22929901,0.000682572,24.51663017,18.03219414,1.359603286,2.787370443,8.338571548,63.29838562,69.05673218
2014,25,25095,BITUIMA,CUNDINAMARCA,50.08333333,611166.4847,2011,27283,38358,1.4059304,3.407399416,7,23.22929901,0.000682572,26.18210602,18.62261963,1.4059304,2.490468979,8.455302238,65.43686676,71.48078156
2015,25,25095,BITUIMA,CUNDINAMARCA,162.6666667,634122.0785,1989,,,,,,,,,,,8.178314209,,,
2013,25,25099,BOJACA,CUNDINAMARCA,555.8333333,644948.5113,8368,26418,35918,1.359603286,,6,125.4602622,0.003686538,132.4130707,97.39096069,1.359603286,6.64236784,8.338571548,63.29838562,69.05673218
2014,25,25099,BOJACA,CUNDINAMARCA,614.3333333,692745.2401,8617,27283,38358,1.4059304,3.407399416,6,125.4602622,0.003686538,141.4082184,100.5798187,1.405930281,7.129318237,8.455302238,65.43686676,71.48078156
2015,25,25099,BOJACA,CUNDINAMARCA,974.5,743384.2944,8905,,,,,,,,,,,10.94329071,,,
2013,25,25120,CABRERA,CUNDINAMARCA,62.33333333,640860.9809,3471,26418,35918,1.359603286,,6,85.61306747,0.002515664,90.35761261,66.45880127,1.359603405,1.795832157,8.338571548,63.29838562,69.05673218
2014,25,25120,CABRERA,CUNDINAMARCA,77.75,672493.4705,3463,27283,38358,1.4059304,3.407399416,6,85.61306747,0.002515664,96.49582672,68.63484955,1.405930519,2.245163202,8.455302238,65.43686676,71.48078156
2015,25,25120,CABRERA,CUNDINAMARCA,125.5833333,726154.4623,3459,,,,,,,,,,,3.630625486,,,
2013,25,25123,CACHIPAY,CUNDINAMARCA,303.9166667,598907.9824,7677,26418,35918,1.359603286,,7,80.28859005,0.002359209,84.73806,62.32557678,1.359603286,3.958794594,8.338571548,63.29838562,69.05673218
2014,25,25123,CACHIPAY,CUNDINAMARCA,333.75,630049.5188,7654,27283,38358,1.4059304,3.407399416,7,80.28859005,0.002359209,90.49452972,64.36628723,1.405930519,4.36046505,8.455302238,65.43686676,71.48078156
2015,25,25123,CACHIPAY,CUNDINAMARCA,391.6666667,655029.4489,7626,,,,,,,,,,,5.135938644,,,
2013,25,25126,CAJICA,CUNDINAMARCA,9490.5,641903.2741,44183,26418,35918,1.359603286,,3,994.4606267,0.02922134,1049.572021,771.9693604,1.359603167,21.47998047,8.338571548,63.29838562,69.05673218
2014,25,25126,CAJICA,CUNDINAMARCA,12480.91667,694700.9512,45260,27283,38358,1.4059304,3.407399416,3,994.4606267,0.02922134,1120.872192,797.2457886,1.405930519,27.57604218,8.455302238,65.43686676,71.48078156
2015,25,25126,CAJICA,CUNDINAMARCA,11624,750060.9821,46359,,,,,,,,,,,25.07387924,,,
2013,25,25148,CAPARRAPI,CUNDINAMARCA,146.4166667,643356.2541,13332,26418,35918,1.359603286,,6,111.3002563,0.003270459,117.468338,86.39897919,1.359603286,1.098234773,8.338571548,63.29838562,69.05673218
2014,25,25148,CAPARRAPI,CUNDINAMARCA,130.6666667,660641.3313,13347,27283,38358,1.4059304,3.407399416,6,111.3002563,0.003270459,125.4482651,89.22792816,1.405930519,0.978996515,8.455302238,65.43686676,71.48078156
2015,25,25148,CAPARRAPI,CUNDINAMARCA,142.5833333,684851.7409,13366,,,,,,,,,,,1.066761494,,,
2013,25,25151,CAQUEZA,CUNDINAMARCA,517.6666667,693373.3553,13584,26418,35918,1.359603286,,5,244.4677853,0.007183468,258.0158081,189.7728577,1.359603286,3.810855865,8.338571548,63.29838562,69.05673218
2014,25,25151,CAQUEZA,CUNDINAMARCA,652.4166667,709298.4212,13657,27283,38358,1.4059304,3.407399416,5,244.4677853,0.007183468,275.543457,195.986557,1.4059304,4.777159691,8.455302238,65.43686676,71.48078156
2015,25,25151,CAQUEZA,CUNDINAMARCA,647,738875.5019,13730,,,,,,,,,,,4.712308884,,,
2013,25,25154,CARMEN DE CARUPA,CUNDINAMARCA,138.25,624255.2159,7258,26418,35918,1.359603286,,6,124.1750191,0.003648772,131.0566101,96.39326477,1.359603405,1.904794693,8.338571548,63.29838562,69.05673218
2014,25,25154,CARMEN DE CARUPA,CUNDINAMARCA,138.6666667,665967.1033,7320,27283,38358,1.4059304,3.407399416,6,124.1750191,0.003648772,139.95961,99.54945374,1.405930519,1.89435339,8.455302238,65.43686676,71.48078156
2015,25,25154,CARMEN DE CARUPA,CUNDINAMARCA,149.4166667,710453.241,7381,,,,,,,,,,,2.024341822,,,
2013,25,25168,CHAGUANI,CUNDINAMARCA,39.25,691739.0235,3174,26418,35918,1.359603286,,7,33.14849381,0.000974039,34.98553085,25.73216057,1.359603286,1.236609936,8.338571548,63.29838562,69.05673218
2014,25,25168,CHAGUANI,CUNDINAMARCA,46.33333333,670271.6884,3159,27283,38358,1.4059304,3.407399416,7,33.14849381,0.000974039,37.36218643,26.57470512,1.4059304,1.466708899,8.455302238,65.43686676,71.48078156
2015,25,25168,CHAGUANI,CUNDINAMARCA,50.5,673540.9176,3151,,,,,,,,,,,1.602665782,,,
2013,25,25175,CHIA,CUNDINAMARCA,39838.91667,720420.473,98708,26418,35918,1.359603286,,2,1500.721249,0.044097357,1583.888916,1164.963989,1.359603286,40.36037445,8.338571548,63.29838562,69.05673218
2014,25,25175,CHIA,CUNDINAMARCA,43438.25,773726.4982,101371,27283,38358,1.4059304,3.407399416,2,1500.721249,0.044097357,1691.48645,1203.108154,1.405930519,42.85076523,8.455302238,65.43686676,71.48078156
2015,25,25175,CHIA,CUNDINAMARCA,44741.25,817358.9534,104070,,,,,,,,,,,42.99149704,,,
2013,25,25178,CHIPAQUE,CUNDINAMARCA,268.9166667,633642.5626,6542,26418,35918,1.359603286,,7,73.84160501,0.00216977,77.93379211,57.32097626,1.359603405,4.110618591,8.338571548,63.29838562,69.05673218
2014,25,25178,CHIPAQUE,CUNDINAMARCA,241.8333333,669226.0254,6557,27283,38358,1.4059304,3.407399416,7,73.84160501,0.00216977,83.22802734,59.1978302,1.4059304,3.688170433,8.455302238,65.43686676,71.48078156
2015,25,25178,CHIPAQUE,CUNDINAMARCA,574.8333333,735686.2976,6578,,,,,,,,,,,8.738724709,,,
2013,25,25181,CHOACHI,CUNDINAMARCA,284.6666667,626230.9747,8451,26418,35918,1.359603286,,6,118.1349627,0.003471291,124.6818161,91.70455933,1.359603286,3.368437767,8.338571548,63.29838562,69.05673218
2014,25,25181,CHOACHI,CUNDINAMARCA,337.1666667,675518.2779,8428,27283,38358,1.4059304,3.407399416,6,118.1349627,0.003471291,133.1517639,94.70722198,1.4059304,4.000553608,8.455302238,65.43686676,71.48078156
2015,25,25181,CHOACHI,CUNDINAMARCA,393.5833333,700628.9945,8420,,,,,,,,,,,4.674386501,,,
2013,25,25183,CHOCONTA,CUNDINAMARCA,842.25,623932.3003,18957,26418,35918,1.359603286,,4,280.8521743,0.008252591,296.4165649,218.0169525,1.359603286,4.442949772,8.338571548,63.29838562,69.05673218
2014,25,25183,CHOCONTA,CUNDINAMARCA,954.1666667,664422.6056,19449,27283,38358,1.4059304,3.407399416,4,280.8521743,0.008252591,316.552887,225.1554413,1.4059304,4.905993462,8.455302238,65.43686676,71.48078156
2015,25,25183,CHOCONTA,CUNDINAMARCA,1041.75,697522.7553,19970,,,,,,,,,,,5.216574669,,,
2013,25,25200,COGUA,CUNDINAMARCA,1299.5,630109.2687,17240,26418,35918,1.359603286,,4,335.2815889,0.009851951,353.8623657,260.2688293,1.359603286,7.537703037,8.338571548,63.29838562,69.05673218
2014,25,25200,COGUA,CUNDINAMARCA,1556.166667,672156.4477,17603,27283,38358,1.4059304,3.407399416,4,335.2815889,0.009851951,377.901123,268.7907715,1.4059304,8.840349197,8.455302238,65.43686676,71.48078156
2015,25,25200,COGUA,CUNDINAMARCA,2466.75,693305.0531,17984,,,,,,,,,,,13.71635914,,,
2013,25,25214,COTA,CUNDINAMARCA,18360.25,886054.4659,19458,26418,35918,1.359603286,,2,2062.606252,0.060607847,2176.912598,1601.138062,1.359603286,94.35836029,8.338571548,63.29838562,69.05673218
2014,25,25214,COTA,CUNDINAMARCA,23567.33333,924618.8494,19914,27283,38358,1.4059304,3.407399416,2,2062.606252,0.060607847,2324.795898,1653.563843,1.405930519,118.3455505,8.455302238,65.43686676,71.48078156
2015,25,25214,COTA,CUNDINAMARCA,20305.25,980427.6207,20385,,,,,,,,,,,99.60877991,,,
2013,25,25224,CUCUNUBA,CUNDINAMARCA,739.8333333,620305.091,5586,26418,35918,1.359603286,,6,108.0880317,0.003176071,114.0781021,83.90543365,1.359603286,13.24442101,8.338571548,63.29838562,69.05673218
2014,25,25224,CUCUNUBA,CUNDINAMARCA,700.6666667,651675.1151,5628,27283,38358,1.4059304,3.407399416,6,108.0880317,0.003176071,121.827713,86.65273285,1.4059304,12.44965649,8.455302238,65.43686676,71.48078156
2015,25,25224,CUCUNUBA,CUNDINAMARCA,758.0833333,706391.9979,5692,,,,,,,,,,,13.31840038,,,
2013,25,25245,EL COLEGIO,CUNDINAMARCA,620.3333333,615189.1631,17823,26418,35918,1.359603286,,6,161.2668806,0.004738684,170.2040405,125.1865463,1.359603286,3.480521441,8.338571548,63.29838562,69.05673218
2014,25,25245,EL COLEGIO,CUNDINAMARCA,686.9166667,643327.1302,17956,27283,38358,1.4059304,3.407399416,6,161.2668806,0.004738684,181.7664185,129.2855072,1.4059304,3.825555086,8.455302238,65.43686676,71.48078156
2015,25,25245,EL COLEGIO,CUNDINAMARCA,869,663193.8944,18088,,,,,,,,,,,4.804290295,,,
2013,25,25258,EL PENON,CUNDINAMARCA,52.16666667,649891.414,3925,26418,35918,1.359603286,,7,43.84259658,0.001288276,46.27228546,34.0336647,1.359603405,1.329087019,8.338571548,63.29838562,69.05673218
2014,25,25258,EL PENON,CUNDINAMARCA,56.33333333,689958.6177,3899,27283,38358,1.4059304,3.407399416,7,43.84259658,0.001288276,49.41567612,35.14802551,1.4059304,1.44481492,8.455302238,65.43686676,71.48078156
2015,25,25258,EL PENON,CUNDINAMARCA,57.08333333,688561.7109,3880,,,,,,,,,,,1.471219897,,,
2013,25,25260,EL ROSAL,CUNDINAMARCA,1575.5,641848.4695,12911,26418,35918,1.359603286,,5,175.1669662,0.005147125,184.8744507,135.9767609,1.359603286,12.20277309,8.338571548,63.29838562,69.05673218
